,JE6 0m DMSO R1,JE6 0m DMSO R2,JE6 0m DMSO R3,JE6 0m DMSO R4,JE6 0m DMSO R5,JE6 5m DMSO R1,JE6 5m DMSO R2,JE6 5m DMSO R3,JE6 5m DMSO R4,JE6 5m DMSO R5,JE6 0m U0126 R1,JE6 0m U0126 R2,JE6 0m U0126 R3,JE6 0m U0126 R4,JE6 0m U0126 R5,JE6 5m U0126 R1,JE6 5m U0126 R2,JE6 5m U0126 R3,JE6 5m U0126 R4,JE6 5m U0126 R5,J.TCPTP- 0m DMSO R1,J.TCPTP- 0m DMSO R2,J.TCPTP- 0m DMSO R3,J.TCPTP- 0m DMSO R4,J.TCPTP- 0m DMSO R5,J.TCPTP- 5m DMSO R1,J.TCPTP- 5m DMSO R2,J.TCPTP- 5m DMSO R3,J.TCPTP- 5m DMSO R4,J.TCPTP- 5m DMSO R5,J.TCPTP- 0m U0126 R1,J.TCPTP- 0m U0126 R2,J.TCPTP- 0m U0126 R3,J.TCPTP- 0m U0126 R4,J.TCPTP- 0m U0126 R5,J.TCPTP- 5m U0126 R1,J.TCPTP- 5m U0126 R2,J.TCPTP- 5m U0126 R3,J.TCPTP- 5m U0126 R4,J.PTPN22- 0m DMSO R1,J.PTPN22- 0m DMSO R2,J.PTPN22- 0m DMSO R3,J.PTPN22- 0m DMSO R4,J.PTPN22- 0m DMSO R5,J.PTPN22- 5m DMSO R1,J.PTPN22- 5m DMSO R2,J.PTPN22- 5m DMSO R3,J.PTPN22- 5m DMSO R4,J.PTPN22- 5m DMSO R5,J.PTPN22- 0m U0126 R1,J.PTPN22- 0m U0126 R2,J.PTPN22- 0m U0126 R3,J.PTPN22- 0m U0126 R4,J.PTPN22- 0m U0126 R5,J.PTPN22- 5m U0126 R1,J.PTPN22- 5m U0126 R2,J.PTPN22- 5m U0126 R3,J.PTPN22- 5m U0126 R4,J.PTPN22- 5m U0126 R5,J.SHP1- 0m DMSO R1,J.SHP1- 0m DMSO R2,J.SHP1- 0m DMSO R3,J.SHP1- 0m DMSO R4,J.SHP1- 0m DMSO R5,J.SHP1- 5m DMSO R1,J.SHP1- 5m DMSO R2,J.SHP1- 5m DMSO R3,J.SHP1- 5m DMSO R4,J.SHP1- 5m DMSO R5,J.SHP1- 0m U0126 R1,J.SHP1- 0m U0126 R2,J.SHP1- 0m U0126 R3,J.SHP1- 0m U0126 R4,J.SHP1- 0m U0126 R5,J.SHP1- 5m U0126 R1,J.SHP1- 5m U0126 R2,J.SHP1- 5m U0126 R3,J.SHP1- 5m U0126 R4,J.SHP1- 5m U0126 R5
249,5587499.0,1681684.0,1136493.0,554531.0,656480.0,2477160.0,1182155.0,1289646.0,924962.0,2185882.0,785921.0,1133869.0,1216637.0,357842.0,340523.0,452249.0,431325.0,1601332.0,781949.0,514660.0,1632423.0,2635355.0,1354578.0,2334051.0,1754988.0,756011.0,622008.0,583732.0,506492.0,570531.0,692394.0,836434.0,574098.0,242469.0,1985097.0,635849.0,650386.0,276822.0,161029.0,2700674.0,2994592.0,2682763.0,2820578.0,3541238.0,2555016.0,1992012.0,2198517.0,1635700.0,1276167.0,1959723.0,1896829.0,941027.0,815358.0,942972.0,1209645.0,1024474.0,1076612.0,1213021.0,1341852.0,465808.0,795099.88,227912.0,762755.0,290201.0,3350151.0,3362408.0,2376216.0,3772722.0,573415.0,50870.0,179760.0,2174854.0,351061.0,606881.99,277646.0,58494.0,537947.0,362187.0,617645.51
250,1228119.0,1481444.0,1335355.0,1298971.0,1252938.0,1645740.0,1950880.0,1510509.0,1505514.0,2196184.0,1011829.0,578604.0,330570.0,350639.0,371591.0,652294.0,813647.0,479927.0,564127.0,685434.0,1482808.0,1311746.0,1742208.0,1855718.0,2352815.0,988702.0,1658169.0,1888667.0,909746.0,1639875.0,1444690.0,1385626.0,1361106.0,1232347.0,902141.0,2426887.0,1666271.0,1985188.0,859770.0,7025063.0,7008546.0,6714194.0,6473783.0,7415138.0,7290758.0,7875707.0,6173239.0,5749024.0,7130324.0,3984330.0,3352275.0,3633799.0,3634437.0,3428499.0,3489289.0,3870769.0,3093467.0,4032163.0,3878357.0,1621456.0,1329731.0,934560.0,940319.0,1128086.0,3161146.0,3350297.0,2616818.0,3164559.0,1269357.0,162687.0,178530.0,214694.0,651391.0,207652.0,198392.0,268573.0,398499.0,217520.0,401413.0
251,393714.36,310737.0,325415.0,299171.0,297876.0,473273.55,298699.36,327043.0,499454.5,467595.73,111541.0,120558.0,187486.22,216000.0,139867.0,242683.0,144286.0,168806.01,123861.0,283274.0,243868.0,202713.0,422257.0,832122.0,558235.0,342640.27,314121.0,463596.0,221350.0,229511.0,447792.0,207773.0,466902.0,192485.0,461145.82,413489.0,302502.0,257143.0,177686.0,1786331.0,1298500.0,1306250.0,1310196.0,1294541.0,881892.0,1096966.0,1173727.0,1473052.0,1195867.0,1123141.0,966112.0,986227.0,828425.0,1114533.0,1020934.0,661230.0,932503.0,939394.0,646986.0,108661.0,128741.0,146699.0,218405.0,77936.0,238458.0,344763.3,295253.14,300545.08,59538.0,200143.0,73404.0,39557.0,720238.0,124984.0,132142.74,126339.54,142364.29,67493.0,71715.0
252,262027.0,244686.0,687958.0,676220.0,720542.0,512132.0,476734.0,645574.0,960302.0,1021546.0,788266.0,680737.0,557099.0,865161.0,433977.0,497704.0,526630.0,431418.0,831997.0,874682.0,1199861.0,1568025.0,1521180.0,1159187.0,1639570.0,827813.0,849249.0,1223477.0,725720.0,1041719.0,1388312.0,721840.0,876337.0,512677.0,1633057.0,1182703.0,983368.0,858189.0,564690.0,4457103.0,3232536.0,2633305.0,3758866.0,3190693.0,2462194.0,2366777.0,2889574.0,3841876.0,3275729.0,2344682.0,2804001.0,2690896.0,2642084.0,3156643.0,1894676.0,1775496.0,1996240.0,2700941.0,2035554.0,747074.0,769392.0,976789.0,797909.0,768723.0,608848.0,659755.0,398471.0,362481.0,399485.0,465199.0,246745.0,299040.0,1250425.0,601672.0,326998.0,391825.0,384790.0,495352.0,607609.0
253,1398432.0,629959.0,590916.0,771679.0,846022.0,1306939.0,1870582.0,282349.0,1286230.0,468825.0,1688180.0,365444.0,1095078.0,597223.0,589644.0,560052.0,978985.0,1561944.0,1318886.0,410283.0,1036996.0,1328000.0,682473.0,474192.0,366626.0,2036420.0,1284470.0,2931793.0,533892.0,244607.0,275665.0,473501.0,581861.0,469757.0,985487.0,572161.0,1056984.0,2244571.0,293283.0,1754649.0,1284359.0,877776.0,1438975.0,2893044.0,1376126.0,1339888.0,875078.0,1205742.0,2215584.0,1231011.0,1773866.0,1414743.0,4539635.0,1457554.0,1101111.0,3110940.0,2185677.0,1254329.0,1419444.0,155880.0,55389.0,332915.0,194155.92,97581.24,95374.0,92372.0,30015.0,93520.0,24196.0,79132.0,95547.0,126627.6,24297.0,71281.0,192453.0,309509.62,460155.0,63206.0,67652.0
254,10006078.0,7659284.0,5500152.0,8518627.0,11838052.0,10833773.0,8625895.0,13993887.0,19505707.0,18796640.0,4199328.0,3974520.0,3970916.0,4704640.0,3111216.0,5960828.0,6067397.0,4822808.0,6277547.0,5907704.0,10384523.0,9786456.0,12609102.0,14677558.0,17712086.0,8978210.0,10481826.0,15441918.0,6802048.0,11871932.0,10220071.0,7402449.0,9046451.0,7379791.0,12516136.0,15051939.0,12641682.0,14727520.0,5128805.0,88201188.0,34138465.0,37132771.0,39795477.0,42552083.0,42289250.0,44144096.0,50942055.0,68738396.0,74701327.0,12444314.0,18404544.0,19979551.0,18923097.0,25682172.0,20437308.0,19093935.0,19429561.0,31098203.0,30079301.0,16994883.0,11261225.0,13545256.0,11819226.0,10619355.0,30939454.0,37710639.0,24238669.0,27065846.0,12318044.0,2734814.0,4696561.0,2377318.0,6819239.0,4516881.0,1728975.0,1476430.0,2805863.0,1971006.0,2321046.0
255,354481.38,20034.0,50010.0,201781.0,64004.0,548985.0,280463.0,347794.0,404763.0,403558.0,56614.0,52755.0,83064.0,32375.0,20220.0,2059508.0,189212.0,172014.0,212509.0,171329.0,839972.0,308318.6,60794.0,34545.0,59918.0,133015.0,160402.0,234530.0,136415.0,151592.0,62852.0,221612.76,56824.0,63796.0,22555.0,138472.0,189689.0,230639.0,4437.0,1394469.0,618224.0,495558.0,626499.0,613784.0,1409185.0,1861408.0,1405284.0,1061309.0,2020629.0,2166506.0,419812.0,1763708.0,303314.0,2089565.0,533512.0,501995.0,413878.0,571662.0,495197.0,630198.0,107992.0,186893.0,128468.0,192487.0,599003.0,531467.18,441566.88,564251.46,384517.86,78054.0,165361.0,1276598.0,258540.92,225153.0,304487.0,76397.0,45178.0,204869.0,313612.75
256,293601.61,20034.0,50010.0,201781.0,64004.0,548985.0,279341.0,347794.0,404763.0,403558.0,56614.0,52755.0,83064.0,32375.0,20220.0,242773.0,189212.0,172014.0,212509.0,171329.0,25738.0,206431.72,60794.0,34545.0,59918.0,133015.0,160402.0,228788.0,136415.0,151592.0,62852.0,170761.0,56824.0,63796.0,22555.0,139498.0,250265.25,230639.0,4437.0,1341233.0,618224.0,495558.0,622478.0,613784.0,1409185.0,1861408.0,1405284.0,1061309.0,2022452.0,2166506.0,415646.0,1763708.0,303314.0,2089565.0,533512.0,501995.0,413878.0,571662.0,495197.0,630198.0,107992.0,301960.0,128468.0,184840.99,599003.0,597588.41,423966.77,514585.36,345878.52,104256.0,134443.0,1276598.0,291901.91,221902.0,304487.0,76397.0,45178.0,204512.0,259814.82
257,637508.0,545727.0,569129.0,553729.0,363085.0,644487.0,351859.0,351225.0,510218.0,470321.0,400008.0,442661.0,416334.0,434929.0,362232.0,411034.0,408746.0,353255.0,446646.0,427361.0,434685.0,457352.0,448640.0,437003.0,608371.0,406392.0,528263.0,450474.0,236643.0,511121.0,461383.0,305979.0,280023.0,264614.0,460692.0,418805.0,421683.0,528495.0,236234.0,991149.0,728435.0,591588.0,777436.0,737467.0,611556.0,700710.0,626467.0,908042.0,779821.0,590705.0,876895.0,619908.0,621837.0,719637.0,587132.0,644498.0,446369.0,640319.0,449182.0,130086.0,231415.0,290118.4,113720.0,145501.0,111069.0,348547.0,83173.0,207927.57,163356.81,198041.93,129893.0,178357.3,303139.0,329965.0,169981.0,183481.27,133023.0,162253.93,161830.76
258,8968338.0,9664493.0,7686827.0,8443840.0,7987612.0,11939307.0,8185826.0,7329164.0,8847551.0,9734201.0,11130751.0,11119356.0,9409897.0,9199017.0,7834272.0,9134745.0,9732096.0,8474252.0,9543672.0,7658913.0,6332852.0,7567092.0,8830314.0,9969856.0,10676914.0,6328365.0,7925831.0,8096183.0,4271850.0,7187305.0,9354598.0,8228333.0,7270326.0,7995972.0,11613043.0,11278821.0,11106128.0,10735229.0,5297320.0,29931904.0,19802608.0,18271327.0,18950049.0,20306170.0,19807311.0,20653393.0,19363644.0,20125632.0,18125117.0,20664000.0,17440388.0,23415170.0,24601248.0,20972404.0,21949831.0,21107127.0,21011515.0,18586780.0,13295300.0,1905662.0,1564956.0,1638317.0,2470466.0,1081493.0,1121629.0,4078864.0,1172879.0,995164.0,1748647.0,1557270.0,2467558.0,1341436.0,1461815.0,1602441.0,1223740.0,1222474.0,1527466.0,1247125.0,1975332.0
259,493011.64,302086.0,166903.0,328529.69,373501.21,538499.26,261885.84,261451.47,486888.0,891243.0,354696.82,302852.28,440635.71,131119.0,324768.0,214650.71,163113.0,319964.27,456524.0,267719.15,436838.84,445433.66,387674.0,628543.0,420332.0,293387.0,231388.0,448360.02,319849.0,312988.66,587742.0,287880.24,288933.0,328650.0,590059.9,248762.0,332344.0,118014.0,152087.0,4982185.0,1370409.0,2093547.0,3510630.0,3257487.0,1443316.0,1664588.0,1889820.0,3794862.0,2157754.0,476202.0,732094.27,462142.0,343364.0,1122459.0,322112.0,209115.0,120110.0,919625.0,788725.0,404743.89,422018.12,555581.72,330998.85,352586.31,696059.84,220647.0,564677.9,884911.75,435657.2,290843.34,392159.97,424900.07,429054.24,413918.97,465041.21,315152.29,368213.81,412559.37,398703.43
260,6986560.0,5259004.0,4694473.0,7043318.0,6912933.0,6845280.0,4338367.0,5236613.0,7116827.0,7300931.0,6387366.0,5368874.0,5762713.0,6361278.0,4626547.0,6577488.0,4571801.0,4470214.0,5220807.0,5840462.0,9560010.0,10260165.0,9601452.0,11193607.0,14060279.0,9650808.0,8363484.0,10982732.0,5082857.0,8473276.0,11072646.0,8898276.0,10466246.0,7514118.0,12120690.0,13162533.0,11288294.0,12851201.0,5101635.0,17076159.0,10311516.0,11482880.0,12814440.0,10577906.0,10656258.0,10941007.0,9522070.0,12190223.0,11442694.0,8105012.0,10563098.0,10662570.0,9718922.0,8503899.0,9166285.0,7838367.0,7778749.0,10261467.0,8434975.0,4243935.0,3501248.0,3345467.0,3647434.0,3185574.0,3198356.0,3486042.0,1840042.0,1774360.0,1584299.0,2063804.0,2979236.0,1787423.0,3906596.0,2504639.0,1983265.0,1284464.0,1842420.0,1499217.0,2045472.0
261,2323099.0,56619.0,59335.0,660886.0,602767.0,1605614.0,56841.0,877950.0,955293.0,3891054.0,2882469.0,635081.0,796063.0,6392879.0,3233070.0,1149498.0,4571263.0,2433073.0,5230545.0,5323049.0,9563714.0,516602.0,9641926.0,234258.0,5454384.0,4746444.0,8426519.0,624691.0,199057.0,2575971.0,11407046.0,3197190.0,1516917.0,1583345.0,12189322.0,13278059.0,882058.0,12810621.0,2210483.0,17095962.0,10432780.0,12005078.0,12933082.0,10774154.0,10759248.0,40764042.0,10351563.0,919149.0,11524806.0,50175079.0,39321408.0,36535292.0,9794834.0,8518833.0,41728225.0,7853189.0,7802277.0,10265383.0,8487606.0,1508888.0,1498454.0,3529124.0,2148641.0,2105113.0,2204075.0,249203.0,1443875.0,488949.0,597575.0,1952011.0,865804.0,1711128.0,3906596.0,2497876.0,1983265.0,298171.0,1515538.72,329199.0,385004.0
262,18365334.0,17942757.0,14341599.0,15293131.0,18142025.0,8204975.0,6654728.0,10727904.0,4067148.0,10531507.0,11209983.0,9139834.0,4528458.0,8277322.0,6471291.0,3312315.0,6759535.0,5872767.0,8653752.0,14220319.0,8166571.0,9730425.0,4504011.0,10995941.0,13222655.0,9226466.0,8769793.0,10192198.0,7289682.0,8287526.0,13667333.0,17770831.0,14254542.0,19958644.0,31019830.0,19592677.0,6926497.0,24062648.0,11204556.0,6551692.0,4449279.0,5340831.0,9174723.0,7332948.0,4125670.0,9163137.0,9511766.0,16792883.0,15058719.0,25795294.0,24044977.0,13459102.0,5167215.0,3286025.0,13548859.0,18443611.0,10892474.0,24792786.0,29045140.0,2302005.0,1405268.0,442286.0,1119488.0,2537762.0,2484957.0,3163988.0,2066606.0,2161824.0,3826913.0,1536579.0,3091018.0,2622110.0,5324641.0,3454765.0,3323251.0,2227622.0,3936676.0,3465297.0,2362150.0
263,451994.9,134606.0,372663.95,1250963.0,407092.5,600743.32,222266.0,415160.79,1120199.0,348184.0,99647.0,298849.51,294216.75,75811.0,75968.0,107773.0,339121.98,191642.0,256550.0,339533.0,4408917.0,6634572.0,5595022.0,6284675.0,7045520.0,4800696.0,3631914.0,2705162.0,4640439.0,5987295.0,7241085.0,3626871.0,4282129.0,3726592.0,3630610.0,3506429.0,5661786.0,5095161.0,2708803.0,1984058.0,1107341.0,1943983.0,2337437.0,1742540.0,986314.0,1207107.0,980131.0,2062153.0,1696939.0,288658.0,290485.0,487541.0,568586.0,441440.0,453621.0,406336.92,193718.0,1206730.0,412504.0,157274.0,393607.56,1970949.0,361276.21,56128.0,1099395.89,183498.0,1027918.38,1021745.6,823438.65,839496.51,707408.17,513072.7,664146.06,772337.94,601152.27,102574.0,697993.15,794563.84,359346.69
264,1125539.0,2820343.0,1741160.0,2284869.0,2797700.0,2034009.34,556434.0,1710631.0,7374510.0,3842617.0,1055672.0,1417016.0,324820.0,1567066.0,840670.0,301134.0,455317.0,559559.0,688745.0,933797.0,597523.0,852571.0,1982192.0,3078465.0,1637938.0,942411.0,1177965.0,1738083.0,1074924.0,1416011.0,736220.0,617893.0,767147.0,870019.0,1017617.0,1018377.0,1118678.0,1221707.0,541451.0,3552036.16,3377671.11,3913080.82,3850755.2,3733444.52,3571194.37,3579276.72,2812976.91,3406889.59,3498015.47,2869269.04,2877362.24,3011038.46,2563108.35,3391905.99,2800503.74,2473401.75,609004.0,3626236.85,2661798.72,1602475.0,1873497.0,1298012.0,2386813.0,2749256.0,1804761.0,2291082.0,875679.0,2275010.0,1880030.0,1154670.0,2619064.0,2105154.0,3542248.0,1923472.0,999455.0,878877.0,851937.0,779213.0,1322785.0
265,5344536.0,2597142.0,1155056.0,969480.0,1050681.0,1591338.0,1856150.0,950870.0,1139385.0,1215743.0,1112368.0,1013172.0,2349815.0,299897.0,275349.0,567212.0,593659.0,1426542.0,402695.0,433436.0,2295223.0,1429634.0,1556384.0,2249883.0,1648529.0,732196.0,988435.0,1118123.0,466366.0,865234.0,1669060.0,2276270.0,1487207.0,1244709.0,2624979.0,2605307.0,1831076.0,1274272.0,735322.0,1485188.0,2521886.0,922184.0,1358578.0,792637.0,1470704.0,1170296.0,1255657.0,543927.0,1226442.0,1298172.0,2136121.0,673421.0,888802.0,386254.0,428329.0,848780.0,558873.0,456209.0,628641.0,294804.0,164450.0,337380.0,207761.0,398117.0,2077649.0,1741520.0,1608820.0,1449165.0,793442.0,57070.0,162786.0,135891.0,664964.17,77705.0,260202.0,317817.0,295374.0,63635.0,343840.0
266,148629.0,3827438.0,1592994.0,3275670.0,2897160.0,3970060.0,3881143.0,3640322.0,3344870.0,2895199.0,51195.0,3288738.0,39331.0,2628167.0,2272161.0,2121739.0,3286051.0,2115561.0,3056667.0,1916086.0,4928284.89,1973235.0,2179117.0,595461.0,4295797.0,1534490.0,2070526.0,2754893.0,1574777.0,2552571.0,1856162.0,1362074.0,1223756.0,2363131.0,2541979.7,2041706.0,1498616.0,428815.0,1676055.0,372975.0,656682.0,1960734.0,5533566.0,5947103.0,308183.0,3067577.0,1907524.0,227157.0,5498378.0,891818.0,865326.0,1512708.0,298903.0,4873577.0,141175.0,253880.0,116343.0,10154.0,3872060.0,2673720.0,7733321.0,5563472.0,1209667.0,541466.0,2767407.0,1788943.0,474138.0,24867641.0,391837.0,492872.0,14645722.0,527295.0,208123535.0,1894789.0,76317220.0,318856.0,298623383.0,414146.0,164728.0
267,707500.0,469258.0,870847.0,1236657.0,758562.0,2548578.0,1310636.0,1988082.0,2351123.0,2889449.0,633052.0,219847.0,794299.0,607992.0,894462.0,590090.0,160249.0,594845.0,603834.0,625906.0,318601.0,392010.0,672869.0,1995280.0,1913115.0,288272.0,996669.0,1380234.0,514645.0,1027168.0,786357.0,872290.0,903589.0,880039.0,1452076.0,2136340.0,1762956.0,1513510.0,482334.0,2894662.0,2002513.0,2217448.0,2928295.0,2685148.0,2939450.0,3398790.0,3602797.0,2196210.0,3436696.0,570527.0,580859.0,1015633.0,737665.0,812804.0,676316.0,709112.0,1072172.0,988820.0,1347456.0,1051094.0,2323667.0,1880564.0,1530507.0,1167434.0,8900402.0,9897763.0,8494341.0,8964937.0,3066523.0,599957.0,569348.0,422311.0,1112605.0,729814.0,552764.0,914435.0,1036063.0,696779.0,969249.0
268,134364.61,110384.67,124288.36,98657.0,102113.43,134716.98,110111.12,133387.6,117595.11,86068.0,111895.59,117205.9,117035.87,99357.25,127761.74,110160.07,106430.73,111012.58,121665.98,105403.43,114625.4,131978.05,89670.0,122810.77,135766.12,115123.28,100442.32,121332.67,101919.07,110837.0,108154.55,120016.01,141131.08,115957.06,157832.91,93553.0,90049.0,104247.39,109573.96,574671.0,180227.06,152732.0,333351.0,211791.59,97854.0,195311.31,108357.0,214212.0,287600.0,127227.13,138103.78,128812.38,113017.05,142106.71,114758.8,121777.33,116504.3,130044.78,120535.13,151227.61,168234.75,174054.77,134623.57,164343.67,578736.0,461892.0,537097.0,489371.0,83765.0,130879.25,169851.53,134949.95,159337.7,149777.47,176660.8,125647.31,140108.86,74690.0,153677.29
269,2092556.0,1438569.0,1565082.0,1284547.0,1612623.0,2065871.0,1226570.0,1517501.0,2458786.0,1965158.0,1554953.0,1301080.0,1102056.0,1507401.0,1229771.0,1430589.0,1333534.0,1284123.0,1201487.0,1303557.0,3003159.0,4359519.0,4059140.0,4206980.0,4252421.0,2858727.0,3233510.0,3572236.0,2176558.0,3247969.0,4133803.0,3544129.0,3337712.0,2791566.0,4387647.0,5728332.0,3885910.0,4672727.0,1861385.0,8464939.0,4954700.0,4435771.0,5619392.0,5306651.0,4641015.0,5204085.0,3694226.0,5477987.0,6279757.0,3390787.0,4162631.0,3862879.0,4151380.0,4368794.0,4064177.0,3425654.0,2961653.0,4547228.0,3544811.0,2373238.0,943034.0,1480164.0,1407028.0,1279926.0,2715768.0,2806154.0,1669286.0,1794442.0,984997.0,740888.0,661270.0,362240.0,1750730.0,857824.0,429966.0,305894.0,638467.0,395065.0,359721.0
270,2787946.0,2190352.0,2440881.0,2085146.0,1983428.0,3114418.0,2534400.0,2584318.0,3537157.0,3679518.0,1806306.0,2098893.0,1935158.0,2060387.0,1300621.0,1641589.0,2305577.0,1956959.0,1834476.0,2226405.0,3517060.0,5721613.0,5520507.0,6741669.0,5680603.0,3331864.0,3944719.0,3914970.0,2574756.0,4344054.0,4569896.0,3756678.0,4810441.0,3863867.0,4772383.0,6081307.0,5100068.0,6081517.0,2674117.0,8246101.0,6262923.0,6647482.0,6627217.0,5475380.0,6218932.0,7761597.0,5142811.0,4831405.0,6452473.0,5068825.0,4855884.0,5165426.0,5562500.0,4505647.0,4751712.0,5929975.0,5244766.0,5854848.0,5063296.0,2305878.0,2436480.0,2170336.0,2216290.0,2136184.0,2376987.0,4167419.0,1965122.0,2398724.0,1396571.0,555887.0,1201669.0,609017.0,1552476.0,1108634.0,88697.0,1350968.0,483855.0,526782.0,1182998.0
271,1522027.0,334939.0,999911.0,71923.0,197852.0,588415.0,303034.0,363328.0,92583.0,306981.0,1944051.0,245243.0,1024681.0,161108.0,242831.0,419408.0,181712.0,257752.0,250356.0,385818.0,368796.0,810608.0,737734.0,883607.0,769719.0,425286.0,760809.0,795359.0,248816.0,614161.0,842104.0,858857.0,737422.0,524952.0,5663807.0,954752.0,743442.0,2555500.0,444377.0,755612.0,349197.0,407929.0,484400.0,3050118.0,586211.0,505330.0,400519.0,424811.0,674666.0,992413.0,889090.0,704969.0,892206.0,1402728.0,732433.0,686410.0,514369.0,810201.0,689190.0,760830.0,1996722.0,2176856.0,111609.0,158680.0,1635144.0,610574.0,149615.0,2882987.0,2033316.0,111316.0,372710.0,2663387.0,583973.0,363750.0,1160976.0,594661.0,985575.0,170697.0,1395874.0
272,1443675.0,915241.0,941677.0,1030458.0,809003.0,1176263.0,1432434.0,808114.0,1246273.0,983151.0,691129.0,964270.0,937516.0,705189.0,1016804.0,427403.0,927709.0,823715.0,921573.0,413915.0,525313.0,735226.0,928581.0,1030203.0,1110068.0,906144.0,572725.0,678965.0,397412.0,729014.0,1092510.0,848189.0,821933.0,865599.0,996099.0,1182781.0,1130841.0,1228001.0,440041.0,9606542.0,6603330.0,6608671.0,6428646.0,5846110.0,4236700.0,5125217.0,4248580.0,4986872.0,5023269.0,1972198.0,2129069.0,2276684.0,2139213.0,2793169.0,2063066.0,2141462.0,1764242.0,2572216.0,2385145.0,1129487.0,279126.0,2059954.0,493649.0,442544.0,1360942.0,1627345.0,624730.0,1060987.0,405461.0,239772.0,596600.0,72329.0,1117803.0,366792.0,572677.0,476666.0,829472.0,344512.0,941775.0
273,275287.0,1024163.0,880015.0,763294.0,1586664.0,887074.0,1172448.0,1380758.0,2623210.0,1172482.0,400589.0,312790.0,324625.0,986932.0,343089.0,261827.0,630004.0,302315.0,338886.0,341519.0,2673419.0,2103394.0,3287840.0,1965567.0,3998128.0,3257301.0,2787503.0,3087722.0,2311266.0,3244129.0,3789806.0,2395881.0,2883519.0,2378778.0,1384792.0,4262616.0,3921676.0,3509190.0,901426.0,4079081.0,2331626.0,2057753.0,2175280.0,1870883.0,1482991.0,2675138.0,2663249.0,3713198.0,2540811.0,2036457.0,1173556.0,1121796.0,1066617.0,1049285.0,1110523.0,1761133.0,817344.0,1391453.0,1293310.0,1070781.0,526032.0,523833.0,573223.0,427770.0,1415336.0,795650.0,1064408.0,817466.0,339116.0,111620.0,244800.0,135858.0,331301.0,366001.0,281635.19,89098.0,273703.0,280750.0,205544.0
274,179803.19,101537.0,107904.0,67257.0,178199.4,147660.0,162963.06,157393.0,104463.0,252540.19,163292.64,128545.49,235811.77,148311.17,160408.4,125537.0,93320.0,172667.41,70160.0,137458.29,267985.66,218300.0,280709.0,256057.0,360600.92,139315.0,173102.0,165178.0,52421.0,242245.83,722199.0,643391.0,524431.0,725429.0,645927.62,909594.0,688465.0,498130.0,321202.0,515665.0,95614.0,108883.0,199169.0,245170.03,318105.87,256131.13,211845.0,191631.0,462351.8,173230.18,194138.79,91370.0,166335.42,205267.52,124778.0,166995.92,104226.0,76714.0,219284.73,332464.33,312384.93,323896.25,180066.0,288552.91,1244513.0,526114.0,594481.0,1046566.0,431735.3,252666.27,343185.8,257689.85,181484.0,251284.75,106381.0,140316.0,135385.0,97062.0,240244.7
275,739668.03,236634.0,4000874.0,761417.82,614614.79,235987.0,33637.0,240841.0,510904.0,429069.0,243784.0,524974.0,710811.99,380657.0,622639.0,260606.0,2017411.0,1067586.53,285649.0,703151.0,390271.48,527160.0,310788.0,383448.49,499252.0,190406.0,389055.0,98824.0,286287.0,260132.0,368432.38,365122.54,226250.64,96824.0,344224.0,380906.06,264169.0,372534.12,73603.0,668707.45,814494.0,749384.0,766393.31,662750.74,582746.54,544881.72,402734.0,546682.37,484896.11,115319.0,282925.0,489878.73,489590.6,207657.0,328899.8,230361.03,105199.0,431858.31,304009.36,387120.96,1372599.0,232541.0,312385.0,153367.0,870473.0,282601.0,216764.0,327360.0,90777.0,208454.0,167425.0,184419.0,755694.0,133792.0,158084.0,252883.0,548672.0,95270.0,197405.0
276,1292105.0,1125887.0,723168.0,879310.0,774339.0,1522796.0,1263071.0,1049444.0,1596630.0,2304543.0,709321.0,414411.0,399220.0,545986.0,419051.0,542309.0,644247.0,675533.0,477802.0,527249.0,1037349.0,977855.0,1337696.0,1446941.0,1689691.0,648485.0,1048370.0,1193467.0,745551.0,1129665.0,1303113.0,1344541.0,1442059.0,982758.0,1304411.0,1785655.0,1434829.0,1415182.0,736905.0,3052801.0,2535423.0,2756407.0,3249374.0,3015066.0,2777513.0,2396444.0,2197337.0,2248841.0,2213952.0,1198500.0,1237332.0,1147435.0,1519281.0,1821202.0,1443023.0,1261951.0,1389579.0,1735934.0,1657797.0,683036.0,367213.0,306676.0,434447.0,242195.0,1432414.0,1176374.0,990084.0,1072285.0,447523.0,194768.11,35644.0,57732.0,245802.0,83418.0,64275.0,56163.0,118238.0,106685.0,52475.0
277,1007053.0,454351.0,520248.0,574926.0,484747.0,7314668.0,6262389.0,5788673.0,5828681.0,7712694.0,505872.0,1716462.0,395778.0,402918.0,403485.0,2742259.0,2337310.0,2257711.0,2358345.0,2618108.0,1577585.0,4478662.0,1465364.0,1566376.0,1665433.0,12044153.0,9629956.0,12908245.0,7621647.0,11394219.0,2578481.0,1081091.0,732737.0,821243.0,1419368.0,8070031.0,6473560.0,7849224.0,3623516.0,9130065.0,6498639.0,5048838.0,5780017.0,6237740.0,20019567.0,20961776.0,16201152.0,9707163.0,18121774.0,1261851.0,1457916.0,1571533.0,1002046.0,1340148.0,4283683.0,4434507.0,4110002.0,4529115.0,3719205.0,219908.0,634860.44,1011356.0,295566.0,432352.29,1705610.0,2285763.0,2338474.0,2090124.0,596915.0,84762.0,365350.09,323254.96,384223.0,328328.1,134041.0,131658.0,531818.0,226597.0,244731.0
