,JE6 R1,JE6 R2,JE6 R3,JE6 R4,JE6 R5,J.TCPTP- R1,J.TCPTP- R2,J.TCPTP- R3,J.TCPTP- R4,J.PTPN22- R1,J.PTPN22- R2,J.PTPN22- R3,J.PTPN22- R5,J.SHP1- R1,J.SHP1- R2,J.SHP1- R3,J.SHP1- R4,J.SHP1- R5
2817,13559000.0,16590000.0,16064000.0,14923000.0,17430000.0,12875000.0,13100000.0,19644000.0,14258760.0,15405520.0,14251000.0,14022000.0,14374000.0,13641000.0,14722000.0,14634100.0,14100000.0,14614000.0
2818,10208000.0,10561122.0,10597758.0,17123000.0,10503304.0,9270300.0,10261806.0,9587400.0,12004000.0,15059000.0,9892787.0,9551633.0,3050100.0,9215000.0,10286893.0,10087427.0,14263000.0,10745988.0
2819,17031000.0,16715480.0,16609110.0,17092700.0,15330000.0,16980380.0,17008460.0,17606000.0,17089930.0,18075000.0,17099750.0,16981330.0,17021450.0,17682000.0,16496000.0,16234000.0,17189000.0,16810410.0
2820,122900000.0,148870000.0,173870000.0,147390000.0,160140000.0,129700000.0,144270000.0,178570000.0,152290000.0,186360000.0,186700000.0,150680000.0,179660000.0,131530000.0,141280000.0,134350000.0,159410000.0,145890000.0
2821,141640000.0,140610000.0,175620000.0,130760000.0,128190000.0,148810000.0,169710000.0,194430000.0,179330000.0,219820000.0,191360000.0,154350000.0,173010000.0,162420000.0,185460000.0,177520000.0,154670000.0,179450000.0
2822,14069000.0,11622787.0,10285342.0,13609000.0,11364857.0,13404763.0,12051000.0,4928900.0,13278000.0,9249800.0,9005914.0,5153900.0,8717140.0,19251000.0,13363061.0,12530982.0,16607000.0,12908517.0
2823,7544468.0,7457510.0,7283594.0,7486496.0,7409200.0,7631426.0,7892300.0,6926100.0,7525144.0,7331904.0,7409200.0,7563792.0,7370552.0,7467172.0,7399538.0,7418862.0,7409200.0,7331904.0
2824,35584000.0,61750000.0,49265000.0,30856000.0,39640000.0,25214000.0,33894000.0,35274000.0,33389000.0,39568000.0,46715000.0,32958000.0,48474000.0,27210000.0,27460000.0,30552000.0,31195000.0,33671000.0
2825,12175000.0,15802000.0,19367000.0,20085000.0,17031000.0,15534000.0,16066120.0,17728490.0,13968000.0,17201850.0,17276650.0,16834000.0,19744000.0,16964000.0,18540000.0,17102630.0,14410000.0,17839400.0
2826,43893000.0,56594000.0,53454490.0,46687090.0,52823640.0,31233000.0,45834000.0,64357000.0,38242000.0,47771000.0,44266000.0,42364000.0,51665000.0,42876210.0,49296920.0,50303000.0,47364860.0,38353000.0
2827,32234000.0,39125000.0,39956000.0,34916000.0,39251000.0,23231000.0,25058000.0,32513000.0,26068000.0,29274000.0,37484000.0,24473000.0,33696000.0,30647000.0,31334000.0,30301000.0,30295000.0,30355000.0
2828,12869000.0,14023590.0,15983000.0,14261000.0,13126000.0,13941600.0,14112490.0,15700000.0,13746000.0,14620960.0,14592110.0,13948290.0,14706880.0,13936490.0,14367270.0,14200500.0,14418320.0,14474510.0
2829,8908400.0,10896602.0,11457090.0,10909240.0,11175808.0,11026000.0,11133086.0,11602978.0,10811000.0,12714000.0,11409388.0,10865944.0,11368290.0,12180000.0,11463882.0,11387658.0,11255000.0,11399912.0
2830,14311100.0,14357750.0,14385390.0,14399230.0,14377330.0,14322620.0,14368700.0,14519030.0,14506370.0,14453940.0,14361780.0,14280570.0,14312810.0,14704000.0,14339310.0,12803000.0,14354290.0,15856000.0
2831,9498900.0,17814766.0,22219292.0,10539000.0,31704000.0,8004800.0,12905589.0,19402648.0,10852000.0,10457000.0,15906720.0,13302556.0,18475149.0,11552000.0,21837000.0,18171040.0,19070000.0,18604127.0
2832,11675000.0,13665000.0,14036000.0,14234000.0,13617000.0,9773600.0,12656000.0,13201000.0,12145000.0,11209000.0,14256000.0,11621000.0,13632000.0,10192000.0,12954000.0,11075000.0,13648000.0,11879000.0
2833,10012000.0,11636000.0,17044000.0,11023790.0,11811000.0,10628023.0,10874644.0,12264605.0,11319517.0,12097619.0,11635153.0,11038956.0,11876424.0,10225189.0,8120200.0,9553100.0,11046922.0,10577996.0
2834,11953580.0,11660560.0,11533160.0,12374000.0,11100000.0,11940840.0,11877140.0,11673300.0,11851660.0,11673300.0,11724260.0,11800700.0,11660560.0,11826180.0,11660560.0,11724260.0,11711520.0,11711520.0
2835,12450000.0,12403380.0,12524430.0,12289570.0,12430230.0,10194000.0,10671000.0,11444000.0,11613320.0,12439030.0,12199620.0,11606240.0,12251230.0,12626880.0,13650000.0,13527000.0,13398000.0,13605000.0
2836,12310000.0,11234000.0,15568000.0,19974000.0,14692000.0,10790000.0,9528500.0,13625000.0,13970000.0,10029000.0,8800600.0,7618200.0,9234500.0,10553000.0,9188700.0,10531000.0,10355000.0,11566000.0
2837,74607000.0,62971000.0,65811000.0,74609000.0,74069000.0,84371000.0,86152000.0,104810000.0,162230000.0,111450000.0,90651000.0,71305000.0,99816000.0,92685000.0,101580000.0,98685000.0,101450000.0,92940000.0
2838,49139000.0,51078000.0,58984000.0,50635000.0,58494000.0,63022000.0,78969000.0,89950000.0,73406000.0,48713000.0,50483000.0,49000000.0,58658000.0,53645000.0,60311000.0,59313000.0,61011000.0,63129000.0
2839,60019000.0,68838000.0,92355000.0,66529000.0,84098000.0,36270000.0,44092000.0,44930000.0,36582000.0,76228000.0,69936000.0,63469000.0,83571000.0,43159000.0,62223000.0,47900000.0,46981000.0,46525000.0
2840,27178000.0,37361000.0,36928000.0,34333000.0,33413000.0,30408000.0,39809000.0,42219000.0,36088000.0,47222000.0,35294000.0,29543000.0,45008000.0,36859000.0,39131000.0,44727000.0,44731000.0,40096000.0
2841,4155900.0,4210100.0,4476400.0,4490900.0,4438500.0,3630900.0,3702300.0,4288000.0,4048300.0,4707900.0,3837300.0,3762800.0,4036600.0,4355900.0,4359900.0,4694400.0,5057200.0,4339200.0
2842,24527000.0,27756000.0,36891000.0,26051000.0,30810000.0,44161000.0,46465000.0,44656000.0,44859000.0,31253000.0,30976000.0,31526000.0,30434000.0,33931000.0,38213000.0,31138000.0,37753000.0,32415000.0
2843,1974040.2,1985900.0,1042600.0,2437200.0,956420.0,1880500.0,1876600.0,3693800.0,2086667.4,2125557.2,2106700.0,1880300.0,1560100.0,1987033.0,1636300.0,1729600.0,2034314.4,1544500.0
2844,41679000.0,48263000.0,52604000.0,41617000.0,48477000.0,32691000.0,39200000.0,50767000.0,37711000.0,47695000.0,44283000.0,40603000.0,47060000.0,39220000.0,48264000.0,46906000.0,44939000.0,46512000.0
2845,42304000.0,57792000.0,58691000.0,48902000.0,50888000.0,47512000.0,45104000.0,51018000.0,45128000.0,58819000.0,45556000.0,42832000.0,45595000.0,46134000.0,47901000.0,38386000.0,47587000.0,49030000.0
2846,8986100.0,11783909.0,12332499.0,11509614.0,12113063.0,10851306.0,11454755.0,12277640.0,11509614.0,14472000.0,12167922.0,11070742.0,12277640.0,11564473.0,12113063.0,12003345.0,12003345.0,11948486.0
2847,20506000.0,12735000.0,23446000.0,13519000.0,16063000.0,13839000.0,24902000.0,29556000.0,17114000.0,18230000.0,25100000.0,21908000.0,24794000.0,13401000.0,17240000.0,14934000.0,13500000.0,14477000.0
2848,6323600.0,5867200.0,8226800.0,8241300.0,7391400.0,5375700.0,4905600.0,5621300.0,5974274.0,7067600.0,6351600.0,4723500.0,6738500.0,7279300.0,8997800.0,7964000.0,10312000.0,8434700.0
2849,13532000.0,7367800.0,7916900.0,10792000.0,7188700.0,4633200.0,5077800.0,7621086.0,5610000.0,9436200.0,8082052.0,5671800.0,8740600.0,4561300.0,7231169.0,6852813.0,7319600.0,7233420.0
2850,4485800.0,4748499.0,5041949.0,4848157.0,4790034.0,4829300.0,4747672.0,4010100.0,4674000.0,6430000.0,4939789.0,4858690.0,5062028.0,5001200.0,4837622.0,4614900.0,5036500.0,4810453.0
2851,15633000.0,15184000.0,23581000.0,21417000.0,16951000.0,15152000.0,15576000.0,20084000.0,17013000.0,23035000.0,16200000.0,17548000.0,20766000.0,17991000.0,22876000.0,18794000.0,14987000.0,14590000.0
2852,12062760.0,12144000.0,12474744.0,12714000.0,12032987.0,11973347.0,11995000.0,12104000.0,11740000.0,12337574.0,12580000.0,11144000.0,11959710.0,11602011.0,10240000.0,9702300.0,17329000.0,10504000.0
2853,12463139.0,11077018.0,7345700.0,11583883.0,6748600.0,13059299.0,13719000.0,12975000.0,12453306.0,12754936.0,21786000.0,11893000.0,12378777.0,11030314.0,9328500.0,10076579.0,10939321.0,8457200.0
2854,49770000.0,37579000.0,94196000.0,88102000.0,42820000.0,96392000.0,64499000.0,43226000.0,66203000.0,118460000.0,43339000.0,95834000.0,94983000.0,45107000.0,41001000.0,34130000.0,103780000.0,34076000.0
2855,75428000.0,89102000.0,110290000.0,84245000.0,99688000.0,77865000.0,88694000.0,109760000.0,89387000.0,105960000.0,87097000.0,78442000.0,91881000.0,97409000.0,104040000.0,95084000.0,108460000.0,107200000.0
2856,4688700.0,4659900.0,5780600.0,4776600.0,6324100.0,6237600.0,10113000.0,10163000.0,8441300.0,8474800.0,8636200.0,7833300.0,7683500.0,6383700.0,6716600.0,8227800.0,7671300.0,8509200.0
2857,14163000.0,15648630.0,17214600.0,16571430.0,19534000.0,23085000.0,12560000.0,19266000.0,14525000.0,18122000.0,11818000.0,14907000.0,17307000.0,13256000.0,13105000.0,15913490.0,17942000.0,16212810.0
2858,7182700.0,8370891.0,8403362.0,9859700.0,8188867.0,6844700.0,8259860.0,8377305.0,9897900.0,7147600.0,8198099.0,7815339.0,8240990.0,6649800.0,7982097.0,8049124.0,7521600.0,8087972.0
2859,31611000.0,33362000.0,49639000.0,25514000.0,33111000.0,21083000.0,27966000.0,35119000.0,21331000.0,25378000.0,26787000.0,24668000.0,32716000.0,24497000.0,42224000.0,34011000.0,34932000.0,40028000.0
2860,9922410.0,10174878.0,10626702.0,8790200.0,10414434.0,9987042.0,10147868.0,10573008.0,10038000.0,11359000.0,10494976.0,10178030.0,10600274.0,10768000.0,10493596.0,10687458.0,11094000.0,10587056.0
2861,31205000.0,33518000.0,42932000.0,36550000.0,36203000.0,40943000.0,42805000.0,46910000.0,41403000.0,44702000.0,37323000.0,32962000.0,49213000.0,38625000.0,34170000.0,38294000.0,43735000.0,43095000.0
2862,4683816.0,3541700.0,5215400.0,4820606.0,3369300.0,4863336.0,6159400.0,6688900.0,5455216.0,6101952.0,6014500.0,5264100.0,7459900.0,5122135.0,6373700.0,4552500.0,5378597.0,5609900.0
2863,10620000.0,10841000.0,9002500.0,9727400.0,10954647.0,14385000.0,16522000.0,13359000.0,15326000.0,11640249.0,11777000.0,12682501.0,11779000.0,13017159.0,12345919.0,12744000.0,12862426.0,12300529.0
2864,11895000.0,13709000.0,12890681.0,14914000.0,13280078.0,15273000.0,12339000.0,14056000.0,14120000.0,13767000.0,13127992.0,12790157.0,13501642.0,9757300.0,11849736.0,11907046.0,8205000.0,11860097.0
2865,29581000.0,35265000.0,43601000.0,29717000.0,38446000.0,29472000.0,36455000.0,41258000.0,32712000.0,39078000.0,33005000.0,28722000.0,36733000.0,32597000.0,33433000.0,35603000.0,39602000.0,37883000.0
2866,25319000.0,29888000.0,36456000.0,24337000.0,30215000.0,19696000.0,25240000.0,31782000.0,29798000.0,32289000.0,31227000.0,28886000.0,34468000.0,25640000.0,29393000.0,32793000.0,26722000.0,26722000.0
2867,9672420.0,9792594.0,9961403.0,9136900.0,9805812.0,8917600.0,9395789.0,9817836.0,8393800.0,8722800.0,9674510.0,9412050.0,9670593.0,11419000.0,10758442.0,10642079.0,12894000.0,10767672.0
2868,18416000.0,15710000.0,18484000.0,16989000.0,18605000.0,12310000.0,14354000.0,16137000.0,12722000.0,17171000.0,12196000.0,13168000.0,17364000.0,14610000.0,14152000.0,14441000.0,13262000.0,14589000.0
2869,16332000.0,19887000.0,21448000.0,21332000.0,19833000.0,24661000.0,20174000.0,25291000.0,20312000.0,28664000.0,28578000.0,20150000.0,32926000.0,19262000.0,20717000.0,23300000.0,18496000.0,23746000.0
2870,35280000.0,50494000.0,59312000.0,40664000.0,60169000.0,34269000.0,36608000.0,38942000.0,40565000.0,40963000.0,48508000.0,31973000.0,48746000.0,50171000.0,51851000.0,54186000.0,45216000.0,43415000.0
2871,20033000.0,15241000.0,17397000.0,13520000.0,19017000.0,18844000.0,18776000.0,24594000.0,20053000.0,15378000.0,22743000.0,13617000.0,18155000.0,21631000.0,21899000.0,21107000.0,19804000.0,23899000.0
2872,83591000.0,102110000.0,122350000.0,103850000.0,113810000.0,85204000.0,110390000.0,112610000.0,99064000.0,103740000.0,84637000.0,82199000.0,98343000.0,99379000.0,115240000.0,111360000.0,132190000.0,120120000.0
2873,152860000.0,22762000.0,28944000.0,66655000.0,26498000.0,77225000.0,80180000.0,89113000.0,75629000.0,64544000.0,25570000.0,52156000.0,29050000.0,254690000.0,31147000.0,80261000.0,81778000.0,30136000.0
2874,15927000.0,19116000.0,20355000.0,18230000.0,19560000.0,13906000.0,13234000.0,17877000.0,15095000.0,18067000.0,16667000.0,13463000.0,19052000.0,13963000.0,15174000.0,16336000.0,15645000.0,17731000.0
2875,14758000.0,14245000.0,16540000.0,14479000.0,14753000.0,20480000.0,25414000.0,29147000.0,24879000.0,24676000.0,15972000.0,16470000.0,17284000.0,17300000.0,15134000.0,16638000.0,17653000.0,18118000.0
2876,19542740.0,13031000.0,21270000.0,20604330.0,17181000.0,20876430.0,21473000.0,32632000.0,22007250.0,20542000.0,18029000.0,20367320.0,22124850.0,23091000.0,36780000.0,25370000.0,26591480.0,29824000.0
2877,17949000.0,23267000.0,25804000.0,20391000.0,24279000.0,14909000.0,15452000.0,16950000.0,15692000.0,24283000.0,22674000.0,19996000.0,23579000.0,22946000.0,25281000.0,25278000.0,24332000.0,27017000.0
2878,17707000.0,19314240.0,21076930.0,19024270.0,20119660.0,17591940.0,18115000.0,22873000.0,16117000.0,23273000.0,18374000.0,16617000.0,19427000.0,17497000.0,22095000.0,22281000.0,19681000.0,21410000.0
2879,27385000.0,29477000.0,34909000.0,25103000.0,31841000.0,24381000.0,28837000.0,39985000.0,29090000.0,35008000.0,28386000.0,26279000.0,33314000.0,28551000.0,27756000.0,28068000.0,31654000.0,31245000.0
2880,16033000.0,20110000.0,19747000.0,19801000.0,21372000.0,14495000.0,18241000.0,21371000.0,17953000.0,25539000.0,24946000.0,19174000.0,25214000.0,12765000.0,16771000.0,19457000.0,14568000.0,13822000.0
2881,45479000.0,60253000.0,63644000.0,59256000.0,63711000.0,44733000.0,55240000.0,71945000.0,61691000.0,76639000.0,70969000.0,62452000.0,70825000.0,44794000.0,52120000.0,51975000.0,52086000.0,57015000.0
2882,9459900.0,9094000.0,11544000.0,7599400.0,9334300.0,10216881.0,11759000.0,13543000.0,12851000.0,11261000.0,10580000.0,8500300.0,13592000.0,11696000.0,12155000.0,12042000.0,11104000.0,12107000.0
2883,13765130.0,14852590.0,15348020.0,14574010.0,15111260.0,12845000.0,15157000.0,15890000.0,14555000.0,15034000.0,14693650.0,12264000.0,15153560.0,14454000.0,16082000.0,16445000.0,15937000.0,13943000.0
2884,13820882.0,19578000.0,15421398.0,10729000.0,14181000.0,8972800.0,10267000.0,11617000.0,8454000.0,13463000.0,13112000.0,13744128.0,23870000.0,10525000.0,12660000.0,12120028.0,11909000.0,10899000.0
2885,24864000.0,17734000.0,23836000.0,28771000.0,22694000.0,13891000.0,24047000.0,30874000.0,21743000.0,33813000.0,29606000.0,28817000.0,20398000.0,6350800.0,8532800.0,8487100.0,13653560.0,7877500.0
2886,28103000.0,28457490.0,27802890.0,29790000.0,28440220.0,29799000.0,29956200.0,28179940.0,32165000.0,27251350.0,22912000.0,28833590.0,26952750.0,29068410.0,28456810.0,28038110.0,28257180.0,28288440.0
2887,35016000.0,35198000.0,42592000.0,41102000.0,38661000.0,26733000.0,34029000.0,43718000.0,42124000.0,46716000.0,55197000.0,37115000.0,49502000.0,26132000.0,31488000.0,32750000.0,34032000.0,27327000.0
2888,2883721.0,2901200.0,3165500.0,3074700.0,1677300.0,3239600.0,2864698.0,3241700.0,2994400.0,2928193.0,3836900.0,2031800.0,2652000.0,3196800.0,2727700.0,2629600.0,2435000.0,2117300.0
2889,20816000.0,19819000.0,23338000.0,19489000.0,25363000.0,12478000.0,17501000.0,24621000.0,19310000.0,16578000.0,17332000.0,18498000.0,18471000.0,26666000.0,26926000.0,25814000.0,20383000.0,26525000.0
2890,37101000.0,40815000.0,44987000.0,33621000.0,38634000.0,32018000.0,36204000.0,45746000.0,37605000.0,36058000.0,37504000.0,32504000.0,39462000.0,37256000.0,38098000.0,43931000.0,42694000.0,40996000.0
2891,52102000.0,57512000.0,56831000.0,62939000.0,50136000.0,55829000.0,61448000.0,66534000.0,57322000.0,85048000.0,63769000.0,57025000.0,44761000.0,55966000.0,58571000.0,37439000.0,66755000.0,53315000.0
2892,7608800.0,8336900.0,10450000.0,9638100.0,9642600.0,8738400.0,9274900.0,11244000.0,8951200.0,9966586.0,9397500.0,8640400.0,10471000.0,6868300.0,10168000.0,8406800.0,10831000.0,8620400.0
2893,18246000.0,23342000.0,24229000.0,19285000.0,26720000.0,18404000.0,22235000.0,26657000.0,21059000.0,27538000.0,24525000.0,15779000.0,15672000.0,22957000.0,21304000.0,17841000.0,26909000.0,23896000.0
2894,56477000.0,68996000.0,62666000.0,60246000.0,66878000.0,52350000.0,54607000.0,66612000.0,56270000.0,58534000.0,58209000.0,52297000.0,60925000.0,66616000.0,66194000.0,72805000.0,74636000.0,72068000.0
2895,37442000.0,51451000.0,62004000.0,43102000.0,64620000.0,36634000.0,52211000.0,62178000.0,42528000.0,54760000.0,59457000.0,43987000.0,57176000.0,55476000.0,65047000.0,56224000.0,48710000.0,63022000.0
2896,11006206.0,11051167.0,10843530.0,10856418.0,11067583.0,10895979.0,10816513.0,10453543.0,10698110.0,10924379.0,12459000.0,11186131.0,12743000.0,10446895.0,8974100.0,9939058.0,9933793.0,8627700.0
2897,40154000.0,37945000.0,49700000.0,47932000.0,46914000.0,44014000.0,48843000.0,50192000.0,46677000.0,51678000.0,48285000.0,39663000.0,50397000.0,34066000.0,35513000.0,38605000.0,38464000.0,33756000.0
2898,21697000.0,18516000.0,19452000.0,24565000.0,22777000.0,15080000.0,18518000.0,26093000.0,20099000.0,26989000.0,24880000.0,20372000.0,28621000.0,20330000.0,25317000.0,25699000.0,22350000.0,22486000.0
2899,46697000.0,57953000.0,54410000.0,63275000.0,42835000.0,53304000.0,56274000.0,89202000.0,70228000.0,85954000.0,81864000.0,70712000.0,72260000.0,58536000.0,66976000.0,55943000.0,60696000.0,66404000.0
2900,42248000.0,57313000.0,67011000.0,45922000.0,61044000.0,43953000.0,47296000.0,58598000.0,45598000.0,57638000.0,64132000.0,49199000.0,65304000.0,56106000.0,63653000.0,64479000.0,41799000.0,72351000.0
2901,6041745.0,5746398.0,5958458.0,3747200.0,5566418.0,6183528.0,5841013.0,5728202.0,4518300.0,4328500.0,5500085.0,5953936.0,5570029.0,8777500.0,7019204.0,7071405.0,10362000.0,7032728.0
2902,58374000.0,69573000.0,75003000.0,61857000.0,75392000.0,48323000.0,44096000.0,56785000.0,57696000.0,68066000.0,60266000.0,53998000.0,72654000.0,46139000.0,49899000.0,61687000.0,41810000.0,62256000.0
2903,10891000.0,13798000.0,17071000.0,14106000.0,12346000.0,11495000.0,15060000.0,16838000.0,16460000.0,14749000.0,12557000.0,11503000.0,15639000.0,15568000.0,16516000.0,13445000.0,14197000.0,14762000.0
2904,24110000.0,25646000.0,29638000.0,24573000.0,26978000.0,20031000.0,20881000.0,25091000.0,21860000.0,28477000.0,22789000.0,22141000.0,26430000.0,23060000.0,26321000.0,24448000.0,23957000.0,23467000.0
2905,3292500.0,3330110.0,2488900.0,3693800.0,3076132.0,2635200.0,3096462.0,3330639.0,3260600.0,3406204.0,2178700.0,2966269.0,2969469.0,3055500.0,3683291.0,3461856.0,6029700.0,3706640.0
2906,4942528.0,4119000.0,4698198.0,5218205.0,2489200.0,4902877.0,4218300.0,5003300.0,5813100.0,7667300.0,6416100.0,4574600.0,4270800.0,5230700.0,4501800.0,3951200.0,5052000.0,3351200.0
2907,16760000.0,20086000.0,22907000.0,20957520.0,22253000.0,20378000.0,22415380.0,22896530.0,29007000.0,17109000.0,21359570.0,20990680.0,21551190.0,20138000.0,21750930.0,21903460.0,21853910.0,21720500.0
2908,3542819.0,3622267.0,3642129.0,3542819.0,4049300.0,3513026.0,3503095.0,3532888.0,3552750.0,3532888.0,3056200.0,3503095.0,3503095.0,3513026.0,3572612.0,3542819.0,3503095.0,3532888.0
2909,16897000.0,20024000.0,22683000.0,17725000.0,20633000.0,11235000.0,19341000.0,28085000.0,15252000.0,17989000.0,19927220.0,16765000.0,20789480.0,14878000.0,26469000.0,15181000.0,15739000.0,18113000.0
2910,96678000.0,99427000.0,120100000.0,105260000.0,96012000.0,97326000.0,113960000.0,98753000.0,98790000.0,91653000.0,100220000.0,111120000.0,105320000.0,86164000.0,108970000.0,84134000.0,159720000.0,107090000.0
2911,8687000.0,9219000.0,10093000.0,11667000.0,8571000.0,8798700.0,6382000.0,10524000.0,9186700.0,9078500.0,7385400.0,7057300.0,7750600.0,12339000.0,9866100.0,11270000.0,15262000.0,8870300.0
2912,29568000.0,34095000.0,37763000.0,33130000.0,37681000.0,30100000.0,31729000.0,38346000.0,32755000.0,29954000.0,28610000.0,25278000.0,31000000.0,25796000.0,32787000.0,30078000.0,25601000.0,31789000.0
2913,31605000.0,41143000.0,50658000.0,34240000.0,42307000.0,27755000.0,36830000.0,40710000.0,38696000.0,48741000.0,39071000.0,31420000.0,42080000.0,40452000.0,36681000.0,41080000.0,36616000.0,36704000.0
2914,44733000.0,43640000.0,47139000.0,48418000.0,48712000.0,51371000.0,55608000.0,62777000.0,60473000.0,58581000.0,49512000.0,45837000.0,48623000.0,42448000.0,42488000.0,39448000.0,57231000.0,45572000.0
2915,107660000.0,138880000.0,167180000.0,120970000.0,144760000.0,106250000.0,125120000.0,167210000.0,131340000.0,143450000.0,129500000.0,112740000.0,135260000.0,104350000.0,116490000.0,109910000.0,113530000.0,111280000.0
2916,14979000.0,15056000.0,16592000.0,16154000.0,13617000.0,14205000.0,12173000.0,14932000.0,27776000.0,19928000.0,17304000.0,14013000.0,18324000.0,22474000.0,9610900.0,12702000.0,22416000.0,14176000.0
2917,29750000.0,15212000.0,14815000.0,16344294.0,13912000.0,10529000.0,12943000.0,13265000.0,14334000.0,13886000.0,16490000.0,12615000.0,13438000.0,7510600.0,13819000.0,12918000.0,13070854.0,11455000.0
2918,258500000.0,434060000.0,411310000.0,376240000.0,349200000.0,302920000.0,334310000.0,547640000.0,317790000.0,393980000.0,465350000.0,312780000.0,408790000.0,239220000.0,301260000.0,325700000.0,311670000.0,271670000.0
2919,40208000.0,48888000.0,61380000.0,50715000.0,50305000.0,37377000.0,41531000.0,48616000.0,40863000.0,50574000.0,48075000.0,37205000.0,50127000.0,45691000.0,51273000.0,41271000.0,40179000.0,46624000.0
2920,4365100.0,6466369.0,6529003.0,9199900.0,6716102.0,9852000.0,7029160.0,6390484.0,6709100.0,6350125.0,6635623.0,7086897.0,6490351.0,3114000.0,6151641.0,5981803.0,6023933.0,5982516.0
2921,18415000.0,23093000.0,26191000.0,10385000.0,27064000.0,15288000.0,17279000.0,22885000.0,7894000.0,13956000.0,18628000.0,16686000.0,19810000.0,26108000.0,30031000.0,25281000.0,25909000.0,26148000.0
2922,10996485.0,8924400.0,10349000.0,10752590.0,11374885.0,9989753.0,5048100.0,11749260.0,9231219.0,13338426.0,13427419.0,14139000.0,21020000.0,10537368.0,11217691.0,11054073.0,11293833.0,10812087.0
2923,14556038.0,8310200.0,12225144.0,18446000.0,12590768.0,14922904.0,14390808.0,12697478.0,16347000.0,12967598.0,12795982.0,14082964.0,12066358.0,13242952.0,12212240.0,12311262.0,10965000.0,12792000.0
2924,11469000.0,13953000.0,19714000.0,16025000.0,15034000.0,12623000.0,13724000.0,18317000.0,18150000.0,19675000.0,20203000.0,16292000.0,20140000.0,15591000.0,18210000.0,20665000.0,21169000.0,19890000.0
2925,50211000.0,56825000.0,67815000.0,55909000.0,60078000.0,65360000.0,82182000.0,87464000.0,80548000.0,60298000.0,55863000.0,56643000.0,71474000.0,55130000.0,68405000.0,56924000.0,48458000.0,58730000.0
2926,21532000.0,25805000.0,35920000.0,29426000.0,31301000.0,23854000.0,27182000.0,35577000.0,28024000.0,20000000.0,22538000.0,19903000.0,25709000.0,19987000.0,18265000.0,21662000.0,19622000.0,19264000.0
2927,102630000.0,116010000.0,113850000.0,115800000.0,118110000.0,97394000.0,116500000.0,140550000.0,113930000.0,114980000.0,121010000.0,118320000.0,121840000.0,108890000.0,134510000.0,126050000.0,130160000.0,125650000.0
2928,3213417.0,3255465.0,3119334.0,3192543.0,3142585.0,3228377.0,3439500.0,3515800.0,3266698.0,3148697.0,3639800.0,3238781.0,3266815.0,3118278.0,3004547.0,3054791.0,2964032.0,2104900.0
2929,9546100.0,7591712.0,6391733.0,9977800.0,3878600.0,8188531.0,7924670.0,7370253.0,8162229.0,9132800.0,7660589.0,7900824.0,7299489.0,8373586.0,7556664.0,7918115.0,8401600.0,7834233.0
2930,28813000.0,34226000.0,36240000.0,31763000.0,30056000.0,28224000.0,30995000.0,36512000.0,34376000.0,34548000.0,33072000.0,25732000.0,34797000.0,28675000.0,35517000.0,32325000.0,30087000.0,34673000.0
2931,13004000.0,15656000.0,15302000.0,13059000.0,15609000.0,14725000.0,16310000.0,16885000.0,14667000.0,16877000.0,17145000.0,15179000.0,16332000.0,12444000.0,16738000.0,15805000.0,12900000.0,15791000.0
2932,83962000.0,84316000.0,95717000.0,93910000.0,95345000.0,69533000.0,83123000.0,103200000.0,82305000.0,73785000.0,54439000.0,52745000.0,68196000.0,82632000.0,94562000.0,82998000.0,96657000.0,93816000.0
2933,13233660.0,11391000.0,15742250.0,13465490.0,13147000.0,11224000.0,11313000.0,11589000.0,11047000.0,18546000.0,20950000.0,14025650.0,16421000.0,15121000.0,11733000.0,14349000.0,19588000.0,14492000.0
2934,4621500.0,4030600.0,4579283.0,4677956.0,4297200.0,4908501.0,4923791.0,4881589.0,6123300.0,4840889.0,4835600.0,4857853.0,4860128.0,4708655.0,4825871.0,4681514.0,4812584.0,4735763.0
2935,37069000.0,11154000.0,6050100.0,11489000.0,12094000.0,8012900.0,3571800.0,4351300.0,30236000.0,12343000.0,4104800.0,9431200.0,5882700.0,29344000.0,3801100.0,5447300.0,22938000.0,5948000.0
2936,11739000.0,8370000.0,15439000.0,12687904.0,13815310.0,9784200.0,13636338.0,15535300.0,16007000.0,14977420.0,10612000.0,11420000.0,15296000.0,16212000.0,17563000.0,15312624.0,18268000.0,15582226.0
2937,15077000.0,17888000.0,23470000.0,18064000.0,18952000.0,13111000.0,15057000.0,18775000.0,14475000.0,20332000.0,21544000.0,19692000.0,19321000.0,14042000.0,19527000.0,18484000.0,20074000.0,16435000.0
2938,6339365.0,1997600.0,3082700.0,9508600.0,2676700.0,6950300.0,2553100.0,3961100.0,3301400.0,3413263.0,4171700.0,2404900.0,2209700.0,3735250.0,1870300.0,2127300.0,3665707.0,2848900.0
2939,24952000.0,25536000.0,32448000.0,23703000.0,24253000.0,18757000.0,27046000.0,33386000.0,23907000.0,27421000.0,24782000.0,20198000.0,25957000.0,21286000.0,26594000.0,26036000.0,28821000.0,30595000.0
2940,6345438.0,6705100.0,6625400.0,6057000.0,6468115.0,6318981.0,5604100.0,6649955.0,6396617.0,6875854.0,6672645.0,6469092.0,7740300.0,6462541.0,6583281.0,6522683.0,6619338.0,6526414.0
